full.mac.filter.full,full.mac.filter.miRNA,full.mac.filter.mRNA,full.mac.filter.100,full.mac.filter.200,full.mac.filter.300,full.mac.filter.400,full.mac.filter.500,full.mac.filter.600,full.mac.filter.700,full.mac.filter.800,full.mac.filter.900,full.mac.filter.1000,full.mac.filter.1100,full.mac.filter.1200,full.mac.filter.1300,full.mac.filter.1400,full.mac.filter.1500,full.mac.filter.2000,full.mac.filter.3000,full.mac.filter.4000,full.mac.filter.5000,full.mac.filter.6000,full.mac.filter.7000,full.mac.filter.8000,full.mac.filter.9000,full.mac.filter.10000,full.mac.filter.11000,full.mac.filter.12000,full.mac.filter.13000,full.mac.filter.14000,full.mac.filter.15000,full.mac.fiter.optimized
0.647021110573852,0.947872429979199,0.716474594090559,0.328462432382559,0.501542982875184,0.807439639485728,0.566842743453793,0.800036217458901,0.547876102964116,0.827044263588541,0.825180164573321,0.625278563625474,0.61659291044306,0.638755204119863,0.644904638339845,0.633444401629439,0.625837414967692,0.623496841285983,0.489021713598289,0.512238835485614,0.473439164097474,0.53675942461505,0.565855575465896,0.597616139526878,0.618010152054876,0.650164981865827,0.683672176575111,0.715914166030723,0.755032263073818,0.790046557682262,0.829552133320464,0.861874513810747,0.60094050424382
1.00951170516588,0.596884026596718,0.782256778923449,0.591367467812319,0.799990298954646,0.535058591586488,0.668475935340753,0.624217448163838,0.581847969554778,0.626431880887515,0.631615886332886,0.505918359125084,0.509687282473919,0.513745069889677,0.502257411698598,0.496353165571137,0.503841055421468,0.507233590211857,0.593555674762605,0.682330858155581,0.900663850892195,0.831988968354106,0.844775997859048,0.862275644106109,0.885457875831233,0.905590145215149,0.921305990053198,0.938178799061481,0.963479738788605,0.986170783469161,1.00585095606038,1.02062405939001,0.241551783876102
0.870753732468388,0.717893491921942,0.906169500476222,0.794634298202956,0.445678034716216,0.592191358257321,0.526370294738663,0.474247365830654,0.452640169852535,0.485945563391939,0.472256260651895,0.522304056691169,0.511611254787227,0.533411703492896,0.512949887142426,0.527025866172805,0.527531355538799,0.543827530579791,0.852462320093944,0.907088580084469,0.358067209795712,0.919480176260976,0.956626758930984,0.978282777794693,1.00703958764398,1.03377469584317,1.05652661701988,1.08351658327951,1.10457521320492,1.13185425555331,1.15793250571772,1.18563666062762,0.700277800043828
0.646919916882583,0.839582399362098,1.05821164766333,0.411437656005765,0.62506213643808,0.516999950123551,0.744542184268801,0.476747766935971,0.699794239318733,0.525249177006438,0.531550678210295,0.826956522624248,0.833453755046554,0.839628918760636,0.838810500777286,0.829314546695491,0.811497083769434,0.809269517510537,0.661415676303566,0.710709704569876,0.502446522596556,0.597887457057625,0.607967371611108,0.647982407031829,0.676192617494627,0.696184087778047,0.71305109155947,0.738563439734159,0.757641624415927,0.783835813679399,0.808060201779748,0.832398656592688,0.500198116161034
0.678287168366091,0.89487935101157,1.33856619974932,0.935561719711676,0.620929810540052,0.393387989149409,0.483807470508282,0.430019334335318,0.519661432585345,0.430937707762043,0.426529524527436,0.304212506958723,0.299749093205944,0.269135610080882,0.285473276734059,0.323002052182747,0.344323341638335,0.3545232876604,0.46440504380101,0.524937559613095,0.509034719491768,0.775646494170306,0.803980632109084,0.815999287414395,0.836272682479932,0.845443881278361,0.862454994367384,0.878345788368311,0.908476925728465,0.940558754782891,0.966745568907724,0.986789022420135,0.421926857327373
0.684287246345877,0.90278994714541,1.15480686998908,0.576150107305864,0.675803695403714,0.617015849569732,0.366927246260373,0.295516061561743,0.383494437195588,0.284427086203171,0.27894386157181,0.441494165038555,0.429264786057467,0.442420459129691,0.43702957192287,0.435808478912146,0.444831550930455,0.443965599841356,0.695843942609992,0.728792499566647,0.539589328410024,0.538556118220182,0.561424221215685,0.570936796199737,0.574793086150716,0.591120122655988,0.609719662161904,0.625083208320308,0.636950086872161,0.65492647853577,0.670932901575478,0.686000018788936,0.534632891514807
0.949882099367343,0.633195190890048,1.07901789861444,0.709210103260104,0.883749148112116,0.552148567481216,0.41954412378573,0.43014286931307,0.421636180859322,0.466842608221372,0.45041833501831,0.673881024599405,0.671231437334639,0.664787840608326,0.659921910614356,0.673240690536366,0.676242583946968,0.692499901599148,0.487441611500166,0.50888218526741,0.562464553384533,0.953520763364699,0.972258518607823,0.983014272134669,1.00959124411591,1.02324902852033,1.05030733301153,1.06708723861071,1.09436125861681,1.11847555377425,1.14420742964391,1.16727146680581,0.607249026867831
0.962228487836497,0.752711011920959,0.857435386149192,0.959316847959403,0.619342550966406,0.506844819008483,0.800606119034178,0.71598747483401,0.863041975910198,0.717423823752298,0.671677068266086,0.453089996598807,0.429705103219119,0.43036924821377,0.439207284388758,0.448675760624952,0.456015905876806,0.448391494273719,0.378473214864653,0.407396499462279,0.727329632672604,0.760116034223044,0.818389136932645,0.879498655927209,0.935282065149824,0.996437960751369,1.0587364437246,1.11710676446688,1.16681126877522,1.22172522338091,1.27659415621421,1.33727693267492,0.540571454810487
0.715094381583183,0.463613520191231,0.619725215706451,0.656232627016151,0.702858023619964,0.562536072359525,0.591935318355303,0.694359744344179,0.584079033356487,0.682993938357109,0.696514113343064,0.482075469537132,0.452812508721609,0.441807209092485,0.429863154012296,0.41464146303467,0.431775255360578,0.436141360694793,0.287488860064741,0.30476887169466,0.727354224170063,0.479629672734776,0.504241625176061,0.520218873621533,0.553271370401845,0.585333234836096,0.610592323488205,0.64083900330643,0.661746296053143,0.691954119948611,0.726019110549953,0.759380855218283,0.331533396242492
0.626363630424689,1.21100647162145,0.862847370305926,0.555195056482488,0.646825250241345,0.654463133625982,0.670569057531893,0.484369768943132,0.676494977139515,0.513246284393449,0.518772638466464,0.259135801363078,0.263567400293122,0.268791528058302,0.257561140563426,0.270488343499546,0.261780030921845,0.273069079290717,0.37415574851013,0.355168564783556,0.429371704283274,0.686352182538483,0.701698186006387,0.716329860984118,0.738091749245504,0.757278894697311,0.772650664785688,0.791552898408917,0.813583428714424,0.834924240279934,0.857565195662384,0.874821844365733,0.340592085310715
0.814524836578545,0.907827543020391,0.681469018812676,0.526884858495058,0.391737587739145,0.594012668623477,0.594976557905793,0.294742397336293,0.571202436213538,0.295817699976597,0.261480322828106,0.456083528270071,0.437824263379765,0.424228302084772,0.410733187741414,0.414030416397082,0.419681386813863,0.397437742830943,0.433950099902808,0.494653975469355,0.710546906908007,0.458986656117768,0.487107113651182,0.50410421316012,0.520303931592728,0.541346063713643,0.562455757618103,0.584548228060032,0.614769322863043,0.643318595694664,0.669138407844485,0.68669128147679,0.345171896324056
0.71084262145005,0.870112688527134,0.97731135630767,0.577412485563918,0.441609196833654,0.56523367777887,0.477041598501681,0.490413897689615,0.489376070339484,0.496100141507579,0.477059135707619,0.44918185690001,0.448575519084713,0.435417808444278,0.434847145921808,0.428048478453838,0.423194965084617,0.42714403715468,0.421336553443197,0.451989983687261,0.422169941933152,0.624076585701491,0.642657086846457,0.650427031037373,0.677590271651827,0.696662800939116,0.710995161084431,0.729317666698894,0.748874155112617,0.773000467573448,0.787489568227906,0.812306624001849,0.70588613471945
0.898426374725431,0.621036997546968,1.0311920462472,0.448111633441129,0.608688103129733,0.732326489755304,0.514621053020109,0.439660519889832,0.497972823177271,0.440042374367784,0.456996905232911,0.526995726973162,0.539672513475953,0.556094780558698,0.562755959277249,0.546459190680636,0.553851358677498,0.547259685269193,0.602759446714087,0.610357152539923,0.556917898051215,0.376954333164272,0.391985157327719,0.416061470885672,0.433399631744469,0.460338473881715,0.485562028761106,0.508817418573378,0.523362865177091,0.549831988800871,0.57530904349468,0.591337543954518,0.580730103140784
1.21158652842461,0.733809757850739,0.891134591309028,0.52724208774371,0.521452526390415,0.466840130676574,0.595054443061494,0.517735326036974,0.575411131383404,0.552543162664238,0.547455387234542,0.622027852484004,0.595279701165617,0.616059570438177,0.626061562916663,0.617804884030918,0.620966589761645,0.603818219134243,0.693569848759543,0.705780876769963,0.747838743835149,0.84431893186762,0.89036244527411,0.932326781421926,0.970111716247951,1.01121247487288,1.04409805396004,1.08287485571235,1.12471092666835,1.16666998155387,1.20252207328039,1.23887205070838,0.408983406064738
0.783934033026589,0.697673952433094,0.997984289944229,0.42014917512007,0.452411159548153,0.516883264159855,0.529990705933431,0.594529289983669,0.505269959411715,0.602886122851074,0.634577295588124,0.718098089551075,0.691343773637364,0.693301240047834,0.697301209936685,0.694842665336692,0.702112644178553,0.696042658341067,0.632434007987828,0.69524286134253,0.646541568304116,0.945615056542703,0.967899475194281,0.98763687154459,1.01338012904178,1.03216882286867,1.04299843327783,1.06152044600462,1.08419891587947,1.11439861465562,1.13581673838084,1.15937737318493,0.634281613124522
0.971484887238231,0.814677729612176,0.843408015806586,0.734613100167413,0.999998127429027,0.54808413477396,0.661608173010462,0.700194706713222,0.614967971743276,0.701695557385276,0.704806972443692,0.610993380786294,0.594040679811092,0.612489235455417,0.614678046289271,0.606549788406559,0.628835451151959,0.631744371494184,0.581231248965236,0.60045348150411,0.837950357376618,0.600953614904338,0.620653194017348,0.640128196473137,0.669229795906542,0.688456454581892,0.703679073271875,0.7252323706586,0.747322741055768,0.772093137341197,0.793905730285054,0.812928241537422,0.447500919016456
1.27969515618611,0.456085833337401,0.871307114717496,0.737644601691277,0.627681346948567,0.575379046953103,0.518353935636107,0.568411300916878,0.524473678259912,0.592728855696327,0.59853515282266,0.579702987127581,0.58192775137933,0.590611558661353,0.570139326663261,0.594055115636096,0.618615451833129,0.631680017129846,0.559479734144796,0.643649187066651,0.786922364507377,0.660108435111793,0.667899298198346,0.674142025303973,0.696521658516194,0.711569388596694,0.730746970738187,0.752679337979095,0.778680458828221,0.810242655844257,0.837074551192249,0.859329856378486,0.712100050735772
1.04129466318904,0.698691253643391,1.03211855960976,0.433604544608156,0.454209200630051,0.833627192677538,0.601486223530083,0.65432003571084,0.582079825961719,0.633357976667136,0.590710018974449,0.588974094885789,0.584506843642209,0.570977335461813,0.582497051683969,0.574337723881416,0.583826696108557,0.569733603707295,0.589586331587434,0.603576013054848,0.892481016524386,0.713657616316207,0.731480994858699,0.753988069185156,0.772043578787965,0.791918272768431,0.80595991089637,0.822699639818232,0.840508556707824,0.862131083051353,0.881331278070422,0.901393782279915,0.347072179730298
1.06717793161577,1.17183676506822,1.067005879685,1.14529539718889,0.658971643614355,0.636042564784146,0.477927591755321,0.555769125657798,0.418244890193072,0.592530658262222,0.601471987326957,0.552425171280592,0.535199101515205,0.573957442775809,0.581133327996578,0.582271057098701,0.578405607618016,0.565219585760175,0.52793830023408,0.558438128643682,0.56596910011289,0.518992890799085,0.528611719679637,0.53555524451713,0.54894158303383,0.553748287833805,0.559463800433017,0.571019624913955,0.58645773103312,0.605448298468475,0.625178667594647,0.650498212204207,0.373606427203742
0.78502329415952,0.649728309617777,0.82963701880571,0.882662804013782,0.415155161931887,0.648306584723173,0.526548661062529,0.527371610444072,0.509532582442919,0.5465853866211,0.578669604398939,0.466226598502582,0.488199303558371,0.487320543348414,0.487540772589294,0.497056999233084,0.511972999940365,0.502000957448449,0.619729777861008,0.70025948472669,0.802135061158902,0.587494838315182,0.617406956763357,0.644703681259176,0.663938206044617,0.679547477206833,0.719404468453013,0.748143276950864,0.771849649830074,0.7994004846564,0.82574307972523,0.85418273216809,0.735879501849174
0.952102018707165,0.692417677559447,0.673776618764082,0.487685908339192,0.836758484736445,0.67356888018777,0.470510953746882,0.444356218730988,0.369245708889435,0.485855516107091,0.485269318141948,0.336579493599141,0.337506259635369,0.309423807350878,0.318540764264088,0.299786737031487,0.306912700290961,0.313078331288733,0.809459216680288,0.880980705377219,0.503210297054765,0.771762731466977,0.798142832388128,0.824219521745853,0.842439245918469,0.865508352733233,0.885855131579854,0.907983313603421,0.929534610355424,0.954296093605379,0.982285658138938,1.00867536199308,0.473397947069434
0.580243510702877,0.834692977229041,0.953794255104401,0.512003288841049,0.876505107135681,0.386584543389419,0.636475732216068,0.531696238145217,0.665440310760994,0.576668553859727,0.556682297551979,0.871484109553219,0.86429170576986,0.85306679330824,0.853767025485569,0.83209032356663,0.817918485042541,0.829004147160815,0.611334643640484,0.648886457610837,0.831005688314987,0.958395731683124,0.995928164639084,1.01698134149729,1.03666609523041,1.05505163991237,1.07797064765631,1.09608813517637,1.11507048589424,1.14403705238252,1.16493638082799,1.18978073151975,0.528749426440228
0.84462770052854,0.604318855675265,0.5585932792045,0.510882791554083,0.607779451830833,0.559744506123979,0.564405648625716,0.914857617827523,0.574653347166706,0.897693782575554,0.894716820688839,0.581758324482279,0.577107503248804,0.582427840691532,0.592914595771817,0.596364637930968,0.595720048304505,0.594831276325656,0.675400003301424,0.733347856205836,0.744127055032128,0.597260742866679,0.613855151036981,0.629534889962977,0.648244501396365,0.671710215145444,0.692941643593157,0.716864207952881,0.737482978700358,0.760547041496425,0.784076862900796,0.804662376694565,0.484851607344651
0.78195028962326,0.960052552953913,0.930878120681193,0.824224758143362,0.491395494713348,0.676310864444388,0.618950568366803,0.591339177847665,0.599589326329023,0.618533961686964,0.582820776461596,0.666934578705111,0.641442018598884,0.649666536349731,0.655570494018316,0.65718636673677,0.652841246362943,0.658569586749922,0.518791975503428,0.556220373379802,0.335132932522196,0.603496917872895,0.628744530673857,0.656884243531819,0.679816269264319,0.693824449640862,0.71089314419506,0.72679739149907,0.751760796949453,0.773191908302435,0.795563393839969,0.812184043266129,0.30509177017719
0.433637617376144,1.16249564690978,0.664609299055129,0.44315689939575,0.636210794238956,0.468969710751622,0.594442723043663,0.549599858852946,0.566813826056139,0.616319929847334,0.647937161241273,0.535647853544485,0.529609617541329,0.534065592211465,0.533128753080929,0.523564766564988,0.524950242794541,0.505679598910568,0.571207517258608,0.598435915770378,0.93629966197493,0.81951018729947,0.833662889256323,0.843705277918019,0.88436095180742,0.909457123027832,0.924995501881121,0.956390189260757,0.989018495847093,1.02102509441146,1.05041456188588,1.0787370569509,0.582349880924367
1.05112192721881,0.774293024661392,0.975666444849846,0.462717439356181,0.433961217752392,0.487799522412064,0.612894457037103,0.571721609118803,0.630183312554807,0.540848511169205,0.539214637811072,0.596387239541212,0.588596777484272,0.576598562560505,0.576097082258061,0.572366534024822,0.576427732416645,0.570824523826329,0.458365900273431,0.486788739713149,0.55821216562984,0.738958768628623,0.764176713448445,0.79358265798817,0.812279205168655,0.833234863478045,0.86240370080324,0.888337223018125,0.920220815713059,0.946910132803524,0.973480239436463,1.00054710089089,0.262523185141315
0.627274989107687,0.991636086468299,0.83743412994957,0.586374161035305,0.67535064221401,0.958170160644068,0.74614938865594,0.617774618431025,0.775561019136485,0.638083023297325,0.603570065379083,0.461477353769063,0.461319175302353,0.460150641500227,0.45919553816512,0.452092700941725,0.452574997660864,0.45440613670859,0.689339185528587,0.719723007612645,0.289156663317423,0.686686316569354,0.703149155054456,0.714611219915656,0.73331473468242,0.754730308713458,0.770674704388542,0.787168967312711,0.803472183692971,0.819715597570272,0.839425025079612,0.857701530447792,0.790549126254898
1.05362981547922,0.751333741117812,0.886112813855259,0.369581818713647,0.595418329337311,0.585081083255298,0.501572576798062,0.46395665544689,0.507433339702731,0.453603798542838,0.42827436849634,0.723357282169434,0.707819259330625,0.717622366037459,0.721723143904958,0.715961175919735,0.722467414244513,0.717998558774605,0.460260873112965,0.490766243902795,0.807683813771009,0.371702054519614,0.38467645271227,0.395455153605747,0.412724718087487,0.442183687110794,0.466205099789424,0.486364695704526,0.511071584983839,0.539101529908019,0.563771763035321,0.586278223854084,0.441642874809547
1.00542623445046,0.696053429065527,0.876523532791462,0.645666194270362,0.464245474273565,0.473283612828449,0.822896872909045,0.682942087407996,0.823787528172012,0.699793624626071,0.698777153912425,0.484146891723128,0.475559371588433,0.470961246801455,0.465056349098087,0.442887979776641,0.438182079753475,0.435887006377616,0.363158758034969,0.4074094560467,0.702601573606024,0.537650794521429,0.556324795991154,0.575455521883777,0.593646930534626,0.616327734939791,0.63759916184314,0.66570214341711,0.681831955144852,0.710158393935633,0.735931965725381,0.757453025834531,0.376735231236799
0.904550812491881,0.852743215567063,0.990244104795039,0.675472805535231,0.51554019810886,0.731776397899626,0.674971375452661,0.400222499586963,0.658730298954595,0.448060230295018,0.487461895416044,0.410200425119823,0.397518834546118,0.393852209095045,0.387306265324471,0.365091717268797,0.374729152220022,0.378565605669725,0.67529733271239,0.728333223979116,0.864456039085672,0.653642382568779,0.682411412159349,0.695602231013094,0.721047547861968,0.734946094517779,0.746593476220194,0.758873239839105,0.778986044578609,0.802150408800876,0.818108373125806,0.839720676632764,0.530234942091295
0.881079002527421,0.774877526377588,1.22104228736074,0.458548562944133,0.453086496346697,0.495370314984554,0.543819013913917,0.412247127714552,0.538351368326224,0.454637823207098,0.417317589724228,0.609882729012771,0.630849262849778,0.633758405268626,0.632687021725901,0.627745536447603,0.638326048851562,0.646837697906877,0.393886127510059,0.421114012220686,0.35742838515144,0.772993466917158,0.791977406080029,0.80775354952057,0.829562867070431,0.854570940773037,0.877036468276838,0.892929270216492,0.917571958173774,0.940075718866996,0.957679928649669,0.976915181000429,0.672417452929529
1.13896878711181,0.433703024044327,0.577174625761411,0.57454731322017,0.497774395499086,0.805369056740407,0.735254949267511,0.62453558460749,0.778948202074026,0.657193970621734,0.644590375147337,0.39599994438832,0.363856739667924,0.372407107508481,0.371258258678765,0.347040860655693,0.336643902478356,0.346785763786349,0.500762733961191,0.5343522161317,0.362547923658815,0.732222280095558,0.756578648253613,0.792752628371263,0.824201914795107,0.860465572998977,0.887930898181705,0.916719198251843,0.943574727429815,0.985309785492313,1.01926358802359,1.04233685031704,0.56597545248259
0.596543422163628,0.834328279865667,0.769602292841314,0.497858577424312,0.761802868272717,0.887166908391607,0.661200065073726,0.254243410149345,0.615694537283101,0.354835042456755,0.387454055273051,0.571098252073495,0.546651002997272,0.535637896927346,0.545600898261982,0.525843534081611,0.527106515752378,0.532179423687937,0.610747759785615,0.677070641173715,0.633106224728994,0.552259867781631,0.576241477085606,0.596273168318619,0.630959366543702,0.648392357660961,0.667571942300888,0.688174202445435,0.705428284205465,0.724269482242523,0.74994471731227,0.769879185459325,0.446728072062393
0.879123313294709,0.707046101536495,0.56597938941057,1.01579254282428,0.689240576408223,0.447692623438955,0.853023279107674,0.531184243236502,0.8361008807132,0.565380587091443,0.577141060620462,0.557912769354034,0.561644399010493,0.558049481435074,0.558784406050515,0.555913255789694,0.563284028419631,0.585467842377568,0.620281558591447,0.646475972310346,0.763001311681872,0.444449573438354,0.447183782105459,0.453230836519733,0.456296812383308,0.471674942862307,0.474093808394105,0.4856502112644,0.506421932695339,0.522057191617105,0.545001665823222,0.569453644547122,0.564019323412359
0.882551457917559,0.501240916685293,1.20261851705278,0.51144004276808,0.553230491324495,0.596911249977491,0.414626083631439,0.360054194861419,0.383287339085756,0.320022089695201,0.317205325617885,0.640013394692221,0.611057980818275,0.625105146562174,0.639961666376102,0.635075653540121,0.624023008607487,0.640039675762034,0.810668160093112,0.830715429713089,0.685665712559578,0.691671559040354,0.723433098175111,0.737614468998845,0.769747434686528,0.79375258393395,0.80647653683428,0.82735304944104,0.855171038146084,0.87758421624241,0.902654234973773,0.92570909741816,0.354431023111765
0.834399805062692,0.68460975811639,0.830650321448517,0.907286732888331,0.892544847948361,0.637878359304618,0.454953311307432,0.630201725491811,0.435325792921349,0.666074775020913,0.657881211414404,0.830496582172551,0.804591139692149,0.81356358851385,0.810761097064899,0.814464874238959,0.831859226743404,0.825288867940915,0.769816036623569,0.822454236312279,0.519413050964421,0.671228486591966,0.688668196309301,0.70336378069938,0.730636942935301,0.744392796420272,0.766477672158459,0.792482077954194,0.821097750521674,0.850782785132625,0.871940990582506,0.896965184644464,0.559426645942701
0.895340033111323,0.79637970058334,0.777253677919061,0.4258345622205,0.697271832011179,0.45056738412883,0.647699040299527,0.864064162043081,0.617940791809118,0.864840207918105,0.826899976105177,0.737845846600854,0.758100602129369,0.768114084096904,0.751857375797001,0.759952023968389,0.780946111196439,0.78919209241597,0.820824753937641,0.864337682796379,0.441080272635935,0.883014126905094,0.922205241459287,0.948010264271172,0.97191340922529,0.991951110413945,1.02464921787176,1.04798956815091,1.07683375848442,1.10584868759623,1.13107921094555,1.15674048642702,0.564658333900819
1.02338844009336,0.674597060978255,0.794819122643697,0.724507526138386,0.619683849577884,0.717744976813645,0.443668141742971,0.767237339172672,0.39158372151613,0.785133763193235,0.757677870479717,0.807439114318785,0.789438493467398,0.801221991095122,0.818817595141879,0.795849711680488,0.79306340783311,0.778087830043095,0.523673653642184,0.547220674489066,0.662083905560836,0.623371919672664,0.634031002672256,0.65614032925095,0.67718151290488,0.691338804432748,0.70243965872455,0.718095360793677,0.737585506058229,0.759785744904158,0.781810423841614,0.80076511466542,0.236862465373729
1.20728674086903,1.06744617979783,1.14751105766149,0.580793937971705,0.388981181948592,0.685341557757764,0.517471122182005,0.800701855937705,0.490014164242488,0.835456710252515,0.809056757746699,0.57074646630269,0.534996271751531,0.54599928530437,0.555721262548476,0.54035638726977,0.537764299363556,0.543678034833791,0.744701302049805,0.774787534653909,0.668442391005478,0.720211153414225,0.762142609817942,0.79587258987293,0.834132362154776,0.863635090032336,0.895425243302492,0.929912717737859,0.955926999162471,0.985044489386948,1.01321915982088,1.03646252377029,0.620370737627159
0.920346766545552,0.51009488487066,0.710645079125655,0.614800847113062,0.735703318132296,0.335936562098195,0.699796591425279,0.621029193115383,0.690194333739746,0.584556930342046,0.564367445411384,0.715476175362858,0.710332386111572,0.720689162720467,0.728624096066926,0.733004334806504,0.731327471562492,0.736700053543961,0.490310472071705,0.533454974389148,0.844495819065392,0.576050359149249,0.603353834666425,0.614128653692987,0.618390700636762,0.635899547277238,0.659191328231002,0.668296650249813,0.680280566933674,0.697810246255034,0.711690398381246,0.726594933331911,0.501938993354706
