1.40654451726004	1.29957771487534	0.249475106485188	4	332	0.934492570187375
2.2110605334118	1.67498798359185	0.377869120314717	4	413	0.62982951229078
2.63335506202653	2.6200481554307	0.53305351190269	9	725	0.561661656195656
3.0246698388271	2.88594312436879	0.672606638036668	9	1018	0.622753314827812
3.81916111655533	3.41859698558226	0.841601635627449	14	1395	0.910314515938709
2.9639347307384	1.54190018102527	0.530480521917343	15	1485	0.68972074820712
1.88405304271728	1.73874319233	0.790573882870376	15	847	0.807612732970745
2.58003971772268	3.0158244448714	0.307353950291872	4	274	0.541016228046217
1.92887784084305	2.69745933087543	0.601250653341413	4	1366	0.652315532919839
1.15151998745278	1.52621422884986	0.530120815336704	6	522	0.900521053624658
2.84097306244075	1.75268461648375	0.744546201825142	5	269	0.718449483785889
3.63190761683509	2.67980789998546	0.609830831550062	3	515	0.634646301390844
1.89340563090518	2.31321100080386	0.398152065649629	6	1356	0.564760455420159
1.49628550568596	1.20694302860647	0.359924669377506	5	612	0.863425776774681
2.23871447192505	3.04188473420218	0.500984875112772	10	1494	0.517829389815457
2.4498192650266	1.19021113384515	0.624341489933431	8	142	0.777820765016585
3.48503708345816	3.70017830319703	0.543221760354936	12	1092	0.694373811265691
2.1807569890283	2.78420905098319	0.543861481174827	11	430	0.506753458143262
2.88804315365851	3.78843724718317	0.560803735256195	3	1291	0.701009915132067
1.99812907120213	2.85937956813723	0.103944855369627	13	378	0.567727676036588
3.15628183092922	2.8660220336169	0.103838174417615	10	1420	0.579261812359442
2.67937440583482	2.83798416061327	0.195355167984962	3	83	0.594831763966231
2.30843403795734	1.91502381516621	0.151412462256849	3	635	0.631952623261355
2.64169551571831	1.92009588917717	0.703630773350596	6	1270	0.697090242864435
1.68881981484592	2.02160923769698	0.187458005733788	2	1121	0.692925488290993
2.93924144832417	3.70166501281783	0.251403492875397	4	1310	0.597049623096619
2.69241805383936	1.11014141449705	0.390710151940584	8	1177	0.801005938691328
1.63158233575523	1.58604020867497	0.249840101599693	10	1378	0.787490890954947
2.60541494907811	1.5540634716861	0.673035048879683	2	937	0.864807225383563
2.50007608495653	2.70618317183107	0.49564162120223	1	760	0.750371455973687
1.48966249627993	1.26633006222546	0.597736427746713	13	806	0.873095685540098
2.24737706836313	3.39535385565832	0.557999665662646	9	376	0.56611046204554
3.83919192720205	2.90529384184629	0.149434812739491	10	707	0.660161107087894
2.40852068988606	3.62517631538212	0.552722330391407	12	1406	0.606861721347794
2.60654006935656	3.75743096955121	0.785000590607524	3	1117	0.910407308595494
2.69536237111315	1.14174907347187	0.317521377652884	4	1324	0.805188453157805
2.78768438985571	1.9041292601265	0.211077966913581	10	1064	0.587136705825481
1.771866078116	1.70189790278673	0.119230175018311	11	1389	0.737495438385007
1.5229894570075	1.56260220417753	0.483746623434126	11	742	0.798692723392528
1.91122774053365	1.92528726169839	0.882521733641624	7	788	0.861618009676962
1.72764766095206	3.53899371074513	0.745561769232154	10	1013	0.878541815523392
1.50190933775157	1.57476009624079	0.339393020607531	5	1026	0.78394080657172
3.52286864742637	1.49257026920095	0.441707854159176	12	83	0.816176861053798
1.12767595443875	1.53862101444975	0.897464905306697	7	1418	1.13681822616109
3.24347755108029	3.08378030583262	0.540391519479454	10	259	0.616337740093001
3.28384086564183	3.23609759910032	0.807040695473552	11	1280	0.783286366333275
2.46616035113111	2.59156700195745	0.585385448113084	4	1050	0.564595917570225
2.78225216725841	2.71640160679817	0.611471901275218	13	1164	0.554190459985578
1.21416707644239	3.04848356693983	0.671016342565417	1	1424	1.16216379639016
3.0561745390296	3.32440968612209	0.303927731327713	6	995	0.551498865864683
3.18167999638244	3.70155343767256	0.206072971969843	13	909	0.604627544612212
1.21599924806505	2.41290763877332	0.500863860733807	10	1027	0.780328753835556
3.1479301978834	2.50469049010426	0.563992559164763	9	136	0.471538348834694
2.44318352546543	2.29937239577994	0.127019651420414	15	825	0.564090665268805
1.20120748579502	1.57748478818685	0.852690853737295	5	855	1.09792121289738
3.26646377456436	2.36298562945541	0.55996722255336	9	198	0.506276124873084
3.33924174975799	2.57242038133056	0.553113118067371	8	372	0.513914038074819
3.2120149565669	2.48235503359117	0.734006059127673	10	104	0.496440745528233
3.24297427988586	2.50227825358323	0.835968509777653	5	50	0.892273903483352
3.6231410930754	1.83389269961708	0.568286819914661	9	68	0.870887792889222
3.16892163945611	1.52862265659759	0.821801629355558	10	50	1.1457314970496
3.9	2.96018124272361	0.866299719660487	8	50	1.29850887522668
2.16780212369927	2.80965257540138	0.567636079434223	11	220	0.564174130647346
1.89390759690484	2.80368765141847	0.623550738228666	11	429	0.57690915961669
2.12464678002923	2.90653599871995	0.70225595641463	9	211	0.611827264637813
2.16613601534692	2.27848493417957	0.5351139327342	12	454	0.568377396803425
1.73297248231037	2.49989954008233	0.764693728970337	13	349	0.746420251481624
2.27519613694897	3.21762126686465	0.9	11	193	0.881465213746703
2.20484491227196	3.05782163867614	0.571760387010823	12	1310	0.531369493251801
2.24781426325092	3.28395953758583	0.539539593612251	10	1475	0.559581808508293
2.23808157913056	2.93808974208127	0.471841682168387	10	1500	0.505472100019331
1.96818559664861	2.93192118652945	0.601239469112174	12	1500	0.587675755083354
2.57535937814613	3.17204889806397	0.58203980719266	9	1495	0.530713481201794
2.6421908752049	3.30533857952945	0.399728694147098	5	107	0.610775294399895
2.64116148045307	2.79993699213744	0.283189312889116	3	269	0.549007998881239
2.39656092848557	2.95786394347757	0.301583482871306	4	367	0.513366369694135
2.72866844858387	3.03239023677653	0.383030030401341	3	131	0.555715678390664
2.42599588982266	1.88418754746188	0.1	13	911	0.581786416837857
2.48291204248519	2.49548599221822	0.140446593679807	14	888	0.528905785992495
2.67303321594893	2.703066504858	0.132564775001812	15	842	0.512936507957925
2.47601658019209	3.37154112773301	0.662787735912156	9	223	0.575694936970735
2.37471491978952	3.56533900470309	0.838739710239246	8	425	0.803975712179804
3.14957405367698	3.28153383295538	0.266142609299027	2	1308	0.682556887357853
2.78869768174323	2.69020871307253	0.54750563788253	12	409	0.518984254953966
2.89039702851739	3.1513552208202	0.500586833910847	10	1500	0.519580789726123
2.71426626219549	2.87440920466692	0.424812432328884	4	206	0.551686072309822
2.49458659374621	2.46562991225728	0.23662561071834	11	495	0.552615301561272
2.46248385998675	2.86121473673911	0.5638033123579	9	188	0.541281012539328
3.05034932753442	3.3255035136802	0.437035276020857	5	251	0.586379797020042
2.75440642524965	2.23991919503746	0.351276858142548	10	50	0.896576338030822
2.21048038851927	3.02597584659075	0.496554128724629	11	849	0.517344503892433
2.44565748875662	3.00399242032506	0.348551072080116	7	272	0.537392186657494
2.41282219364659	2.23220807336903	0.417713986418956	13	643	0.56378517700771
2.18794061305466	3.27602178748441	0.54801653376245	9	424	0.53401897907765
2.45415022590337	3.45340013640273	0.279121647554153	4	830	0.546032100178273
1.82112220661619	2.85005782059646	0.427935072238689	11	1070	0.589352458624552
2.44823935069182	3.02984544632863	0.247572712646654	8	273	0.537660374809643
2.33490675733383	2.47509854897658	0.217067275080134	15	1076	0.501151154489816
2.24622628601987	3.30396466293334	0.540482787045701	9	314	0.572253578798552
2.30741573765533	3.54340283480804	0.34800024181808	6	1473	0.593777894417929
