d1,d2,eta,K,n,cost
1.37090851036095,1.31482579870586,0.769981590668401,1,179,0.688841198431891
0.725912249585609,1.33774783641844,0.747808174595354,1,52,0.652298424810525
1.96919689112722,1.26241075594625,0.860346856925605,1,184,0.864111627131478
0.732927558193593,0.18459575577853,0.73209627532961,1,50,0.739758943945968
2.12415584344169,0.554836821490324,0.454413463381181,6,389,0.777477225702379
1.6022300276505,1.17542835193709,0.235669129750427,6,346,0.553837712799549
1.73440650317486,0.173250883242001,0.334154468440434,2,412,0.844787902040012
2.19826822491704,0.488152262972474,0.78984195682138,6,413,0.983220029045015
1.36007085019357,0.616032296573635,0.221499301609149,3,348,0.584135312951185
0.55493563292338,2.13527675569767,0.541378537604472,3,383,0.739029497240762
0.18304550201767,1.68500066156917,0.61514767733648,1,525,0.847267457994398
0.74113326570378,1.55952158893744,0.632707756464852,4,805,0.610077450930191
0.667376510413141,1.47248683441322,0.389383962863182,1,544,0.644004450893154
1.4414714134108,0.1,0.841895859421187,3,851,0.910019060640042
1.78672075509884,0.196183381078866,0.9,6,603,1.12025003132573
0.925361542113227,0.1,0.861128383618454,2,788,0.864504789553089
2.27403683777925,2.41006687886055,0.87633044931774,13,447,0.988979579975621
1.77478620150235,2.3262424029354,0.87419611919078,13,314,0.778218863764012
0.972651470447719,2.17824319907607,0.28421731419734,2,395,0.649907150858405
1.44877202952472,1.45769657864692,0.551445382075021,5,93,0.576266118560823
1.66295015782689,1.33075878141061,0.471938335300179,7,517,0.589230161708579
0.924371614558845,1.7571616171695,0.523340595844218,3,549,0.575890312519229
1.39615504859041,0.218244650839092,0.495769549803093,8,703,0.709932805765415
1.76541081069494,1.9212383154494,0.625777793917981,11,512,0.582697116092281
1.15305200701665,2.0229099081894,0.252395118464013,6,717,0.554377573128312
2.22694287423307,1.74290530963267,0.506373626995916,12,1086,0.763684890995822
1.48918080044212,1.14868085226281,0.389743102665137,5,259,0.54817773480173
0.692480459362962,1.83367766154396,0.554969902450641,4,564,0.640458178638572
1.33811260283549,0.363828019399491,0.833806246224051,3,423,0.814218309265699
1.50967623161936,1.74980593532091,0.851754571479496,6,302,0.724738888250096
1.11417440216389,1.86036100300538,0.603362384601997,2,144,0.588915033992183
2.39872676808032,1.99910949781921,0.777273831638301,6,284,0.853426393007076
1.23903799733867,1.19319524572581,0.549087016515661,3,463,0.565608805120917
1.44545794504506,0.493216314238447,0.876183268100501,6,564,0.868766346475294
1.88338250188967,1.51080693613304,0.636498851528883,11,390,0.602023331723078
0.832918888955039,0.993707585783886,0.31845841474665,6,357,0.553964457977144
2.7711192198545,2.5385108896161,0.621472078068798,12,673,1.00185951990111
1.05120588739777,1.0769276958678,0.682715765302895,6,757,0.562262010987874
2.46508339335234,2.07637497173053,0.788139238158669,7,433,0.9675312024723
0.472366911695314,1.84387106074126,0.144912465270551,4,291,0.705495124050651
1.2662523527761,2.35014742613197,0.655264489598047,7,1059,0.687530376017685
2.35852938938023,2.00794428238891,0.877182425109256,9,493,0.97942566577616
0.925981688230402,1.21318562852909,0.1,6,314,0.525223039741859
2.85354199882969,2.63677804836682,0.794526251762794,8,911,1.23346247561172
1.38396801241841,2.13145352998931,0.1,10,259,0.549400235019476
2.43428640091156,2.65790958148558,0.820343800746138,13,1294,1.00627135509121
1.57254062815437,2.55511785771195,0.590296452884608,12,1500,0.726927011353073
1.11966082617973,1.11787843914178,0.287853036156066,2,682,0.665984694117706
1.5061030808341,1.4753225093154,0.413597022944292,8,70,0.671674418716389
1.35016196047059,1.38045669871497,0.341843628672724,4,121,0.517544605282751
1.14093862264236,1.63974893570032,0.277769589186167,3,83,0.528623772793757
1.59881072371186,0.757760855593356,0.551496230741943,2,434,0.639450001526625
0.924687029314395,1.72244439740673,0.59090351331519,6,807,0.56296660708458
1.51077454753436,1.64796414143434,0.485014856911786,10,631,0.538623590392146
1.18595950118691,1.23668654164003,0.327540567076774,8,844,0.53619411835877
0.697112894586257,0.776582132552524,0.175352640316033,5,1070,0.622605160647749
1.30471044892701,0.736701213478236,0.1,6,417,0.57474704034774
0.388647525805154,2.17917912988656,0.558761916043992,2,905,0.860619486563414
1.50816919167067,1.3694764758298,0.353260431256321,4,127,0.576672386098415
1.3652016207346,1.43183283281842,0.34454229223923,4,165,0.509409627528562
1.36214748208901,1.38228419244447,0.344789478052332,3,50,0.498950570221335
1.6117438045333,1.38019766768281,0.31120147889051,2,121,0.581178670508892
1.36853586918996,1.55686063564161,0.282992553738688,5,50,0.618779722020075
1.2549392596072,1.37247233278499,0.200555162179069,4,127,0.496397178158213
1.44443466415549,0.739539561770627,0.166693009229358,1,50,0.530380671747261
0.818478992669247,1.21452304467713,0.119231577342201,5,307,0.539613156476103
0.84604781004901,1.20730826890959,0.12431206030215,6,214,0.573707897452518
0.931299388295242,1.29804136306716,0.1,6,50,0.709633918380657
0.825326233237839,1.2155219351595,0.126201383325358,8,292,0.531854039801519
0.482698016621977,1.16990514535396,0.1,7,459,0.641774435936431
0.566743423036579,0.929437710293759,0.1,5,216,0.650341779375995
1.17176083171991,1.2541350224839,0.325680578559973,9,817,0.539547216760458
1.24874992045374,1.33800344172023,0.321767208982225,8,861,0.544491673587493
1.16477825410664,1.23155995366668,0.214730423151524,10,1014,0.550659846687558
0.995612301993676,1.19546617559181,0.306393024499155,9,1279,0.572518457763946
1.14871265106119,0.585338985577585,0.112061674323922,9,800,0.628784766191801
1.23149799079387,1.40141283390061,0.166648177921224,4,697,0.531113590424102
1.34728119393027,1.50443393482548,0.351615407554073,6,644,0.542172437868518
1.2684622072517,1.37157704683373,0.299092317288949,5,624,0.543611827065648
1.32262378509951,1.16023458739787,0.239002399209259,3,639,0.591854048992797
1.07690639492124,1.03118599227763,0.737195786971394,7,734,0.658687632911077
0.799791669131361,1.06399702702347,0.691339581915806,6,1206,0.593390227709114
0.970154881132195,1.18672573897843,0.680485535784476,5,614,0.594296335713541
1.27561169481297,1.24649329819353,0.548204590473926,4,631,0.591361132948465
1.22512149903381,0.416467110012157,0.526806214076472,4,259,0.658478214583176
1.52141344297983,1.58095443885629,0.527995830611723,5,50,0.619494619199758
0.83708504470402,1.2884273284232,0.199956214871847,6,365,0.538938387451549
1.23807574133672,1.25028625693314,0.336284564914204,6,534,0.540735818723099
1.32146755180441,1.37671232568166,0.340939778953269,5,744,0.52873548315374
1.29262702557783,1.16324312544702,0.629598822247271,4,579,0.590039806108259
1.28593153576404,1.32302049509356,0.358490917409828,3,190,0.522199718003054
1.39545982185687,1.41298785517629,0.3836506060711,4,99,0.542100061475098
1.35024577148366,1.72268891327744,0.397539139866482,6,97,0.598665345130077
1.07712648345841,1.23351190612553,0.197293150218059,9,1003,0.547527096990826
1.05860509115524,1.36370879225693,0.295756711699545,5,454,0.535355975803486
1.05488053613654,1.08262834766235,0.719770828689957,6,451,0.608455266515214
1.22076970071704,1.19605491804676,0.150678763709761,3,357,0.558460841194066
1.04773749100381,1.41011541774766,0.302597467427527,6,190,0.521664326764946
0.985975851125576,1.60547811294587,0.214745396813989,6,396,0.52453681053088
1.23163149023418,1.34137908356138,0.341397736881043,5,699,0.529011595209152
1.1468642810378,1.05454413029771,0.765248952547854,6,742,0.675524103959299
1.23333063415194,1.22735855352387,0.58253138124092,6,645,0.618097251201012
1.45952092204707,1.25929260254427,0.527835211431781,6,60,0.632228752270166
1.24207483553909,1.29178877744891,0.355139967628503,7,885,0.547877761334107
1.17296790930527,1.14834838762329,0.593150216164653,5,715,0.626554234540358
1.25939381319084,1.30185001670873,0.466578604209619,3,425,0.550281540847507
1.46784944021136,1.39513638318077,0.51140555679063,5,133,0.577737180632562
1.26994912614065,1.84777946932042,0.369499085682207,5,822,0.534994433650257
1.16610123636585,1.15398049321086,0.589253074199173,4,459,0.571642539380022
1.3403967884241,1.46821772675678,0.618413141006857,5,294,0.519773378031966
1.16546032196147,1.90191244813601,0.667931035947616,6,821,0.599118224872263
1.33091310841789,1.40890825242931,0.551094797962689,4,225,0.525532795177558
1.25896113948487,1.7028231060595,0.667273016833164,5,789,0.571856038269486
1.37660684027649,2.27900873376964,0.681210029513295,7,455,0.651663465107684
1.18328418279986,1.36800619851218,0.133299982789632,4,130,0.488960586971047
1.07544330062129,1.36300984550993,0.11102766710092,4,134,0.502451401515321
1.32765849883667,1.37639213973789,0.342480839784487,5,803,0.52818696235218
1.33555569589045,1.37591025993012,0.344204855105209,5,910,0.534768665884275
1.32121892067511,1.39563953594925,0.231012878903338,3,116,0.488038355457586
1.37432643082147,1.4768798974426,0.143386401236489,3,81,0.519163311417795
1.27127484066207,1.47613489009155,0.655872221159358,5,475,0.538942513548979
0.775067800093971,1.18893994689886,0.137999239982238,5,213,0.578096336766939
1.3310847139078,1.3919607520248,0.22774366562913,2,117,0.529730327943771
1.30975211620411,1.40093713685953,0.246218878247188,2,88,0.525185533348991
1.59133857183855,1.39167094825948,0.234213662453129,1,113,0.571101619387401
1.46463699004697,1.41858648031931,0.28665961539912,2,118,0.592638680411996
1.31660841040875,1.41265782345828,0.201333981608879,3,86,0.525794600994179
1.40900974306369,1.41664101221789,0.157729627993294,1,50,0.56080009994853
1.58428448705894,1.53476012984261,0.145821432157262,2,50,0.576852018649538
1.16277247762864,1.34278873276136,0.110336966366803,3,157,0.513059317866564
1.13894653718982,1.32901487660427,0.109057092461344,3,182,0.513853551701469
1.33040139278955,1.4880503543417,0.133954372970561,3,144,0.502092071956722
1.12562741357144,1.36672850893825,0.132976895275176,4,176,0.503978993391691
1.18242263856046,1.40822327220422,0.117492958090229,1,115,0.554806467927029
1.22024492655663,1.60380432179833,0.1,3,50,0.512828201685171
1.53499161838967,1.47499481694378,0.611293141798899,5,234,0.570113426177139
1.46205523540974,1.42642248419437,0.523935142795335,5,286,0.56478766643342
1.34029851693024,1.46501877654732,0.767647025865717,5,50,0.656705079540184
1.44511032673317,1.66224637762575,0.72793003285424,5,158,0.545944263626101
1.55188948748286,1.54460602476773,0.582454942733048,5,50,0.669846544435217
0.982037637065808,1.62399721090266,0.227186304020228,6,379,0.531009023598138
0.863875869552381,1.64870144421286,0.222264267436187,6,267,0.539275851264314
0.875857610439123,1.90239972185075,0.155402925775459,5,283,0.569521998902858
0.986031518305532,1.67691780186291,0.117423527340166,6,104,0.654007895487734
0.681486577409758,1.22124191199762,0.1,6,297,0.565822525545872
0.985766784966135,1.20517775765398,0.155084505501868,6,265,0.507719223378658
0.884956146971287,1.27880603252182,0.1,6,50,0.719464731934028
1.31959453439739,1.43410573252925,0.349824917355097,5,786,0.531149712496552
1.33756877439273,1.47872239194675,0.282502573968531,5,833,0.535908606808805
1.24741947329458,1.21647348794312,0.281406844703293,9,827,0.632766300104561
1.15684963400606,1.36505087950945,0.195557908183449,4,124,0.500789127567827
1.33047983715976,1.47223875740175,0.501718553766008,4,260,0.502717588427693
1.1783004210626,1.52050099428754,0.223584333499075,4,217,0.522774505537188
1.27653796299442,1.30525166554498,0.1,5,240,0.521559279736366
1.32147730052688,1.37850726578257,0.340516013153225,4,749,0.532980974679291
1.23431837458649,1.40128563779292,0.317980339671424,4,314,0.510026125001874
1.10766575637532,1.44271798435757,0.522159168824226,4,625,0.544925646231622
1.34545843011096,1.40636924489026,0.335858366530405,5,216,0.534658644005034
1.0946239415654,1.52919366240907,0.186785430663863,5,234,0.520196252105877
1.01944495930588,1.31753976179712,0.115802494985972,6,332,0.521374691404213
1.33572995986215,1.3691809699507,0.285775259551705,4,701,0.540174498820662
1.18551923498293,1.31543060336156,0.136296194068182,4,340,0.51512313873655
1.15752560438978,1.29638544603928,0.288649421176059,4,504,0.526353566358918
1.05305477119473,1.6207091645713,0.387038049600165,6,384,0.524604642305716
1.08568297703643,1.28171659763087,0.344205984778955,5,300,0.504776080497121
1.33693976101566,1.40863400015076,0.429488422667318,5,536,0.530233864933019
1.25307556462538,1.40481868675755,0.343122038432811,6,503,0.51694145153755
1.3224525705634,1.23854806382954,0.677351492162557,6,313,0.601948281082115
0.952968200571961,1.3256286506418,0.113712870959915,6,292,0.510801296264123
1.29533755807951,1.51644098458682,0.262668732795596,5,560,0.528132607532677
1.21159838774433,1.51437620027963,0.288483937607487,8,625,0.5310026275238
1.03265623135341,1.1592899055911,0.257681884916695,6,455,0.55819944362696
1.18307492005974,1.2806977270419,0.413064668461048,5,756,0.526714818530431
1.12213593664478,1.22570673724537,0.202212527781962,8,729,0.545468370992014
1.01191836979496,1.14355301163751,0.732415251432658,6,516,0.588625934090788
1.20510099871869,1.31665598843678,0.323041203458423,9,853,0.541521542658943
1.07384962432698,1.13027151971482,0.566466264552352,5,775,0.553012157602405
1.03438466705567,1.04014211054571,0.609693229297993,7,749,0.562693902844583
1.32415478560471,1.47526458272594,0.436444279002427,3,229,0.501476248505918
1.31608652427969,1.47981844948344,0.363420653028795,2,174,0.540289038490477
1.16391991318732,1.47178961786024,0.171145746287612,4,88,0.555975051305137
1.18754078173678,1.33328614785518,0.480805024428266,4,287,0.483435329003906
1.31747100904982,1.4108983148855,0.633621079694098,3,265,0.530735415944054
1.0908592213635,1.20868768710823,0.452546433089859,5,714,0.535012338002735
1.2707084239796,1.49335577473891,0.311586090035531,1,174,0.559278597810617
1.23753118518218,1.41914131520504,0.162473396117146,2,370,0.568112822047546
1.16898741257194,1.30802673694106,0.632855837316875,4,378,0.547761807584017
1.18700528152126,1.32520715763527,0.475833699275284,4,272,0.504064364786937
1.07591886044856,1.3112272968148,0.486997189987282,4,330,0.526528592925211
1.18036699982883,1.32559044281734,0.58556929675065,4,272,0.519607798856125
1.20890980419538,1.16042061421059,0.564294641087316,4,311,0.570458097356094
1.21253558451107,1.35641919670212,0.513365993176626,4,109,0.52908803159995
1.19197720194161,1.35040992000043,0.501025255900643,3,206,0.530698521027492
1.33714447362708,1.40746750931779,0.288470390465482,3,119,0.498822433477784
1.32023334059989,1.35731396532879,0.246768008464766,3,92,0.52053116608187
1.36807281478768,1.39506914765967,0.212412796678412,3,119,0.501128643464993
1.37973907733892,1.32565506996341,0.246728837413031,3,85,0.618361360143692
1.39959211938472,1.46683478093423,0.175002433883979,2,50,0.491250967276871
1.46511674031826,1.41469841299511,0.190531035824314,1,57,0.542541910470879
1.20694865221633,1.30271950572251,0.196197146554119,5,138,0.519603526337872
1.15101447089221,1.37565921502957,0.132523347676793,4,153,0.516252954328401
1.25334082421058,1.31519849046116,0.114848588566821,3,60,0.541890679717543
1.20037518484483,1.38183551304884,0.111725984964637,4,50,0.56705099361811
1.18337985795984,1.39296315120441,0.1,4,88,0.568187186046131
1.30536710818045,1.50900574753992,0.421455951093126,3,188,0.50111096647195
1.35969956804249,1.47794998860045,0.448896262858649,2,229,0.563060532119901
1.43767124297902,1.47711449655439,0.464767201760243,2,94,0.520319638747839
1.4495855108049,1.49515824749121,0.442992743102838,2,234,0.574221231379058
1.25008509669802,1.41717585048304,0.340905664835161,4,301,0.500664590596682
1.27010109017925,1.46781192117287,0.318457112533272,4,276,0.496118145200438
1.25476733886149,1.38707119510979,0.269563960880608,4,181,0.505399880617094
1.06479157728687,1.51441244126954,0.202630495948408,5,137,0.529808715094916
1.07570538297525,1.61243376135381,0.107599103057035,5,257,0.506206720120617
1.16539596425462,1.29765395610089,0.226705034749725,3,563,0.552770152188603
1.35330844818569,1.38338234983474,0.357748939369843,3,106,0.498835500909767
1.18253677360284,1.37573394973116,0.374206160599651,4,230,0.51264515844707
1.32146128529282,1.47556284491866,0.45565114433076,4,272,0.498143950673684
1.22622443816107,1.35788100125923,0.413604067168152,4,297,0.505295503343671
1.18070286409395,1.42681303059983,0.25216617864756,4,246,0.505676981230323
1.17924549996875,1.32290593796343,0.404336396039677,4,295,0.504744284449772
1.187340829482,1.33654372012856,0.45942982538683,4,360,0.51594930437664
1.22406135909002,1.37310688646625,0.179828415511175,4,124,0.498756954935158
1.32330515873108,1.42048651044406,0.402949728368084,3,212,0.532758296464495
1.23058980895428,1.39780489712365,0.27855822920561,4,333,0.513326098146939
1.20430878164098,1.49430129562963,0.22119456942479,3,164,0.510206637065005
1.226184774804,1.30020293234623,0.235644638977373,3,485,0.550307321535206
1.31765672033847,1.33254103330048,0.354354193762423,3,470,0.558613987827953
1.31166524003447,1.43665692444453,0.258698825261863,3,183,0.503667690747758
1.22373882239712,1.39311566199111,0.23169627979146,4,338,0.51209818443299
1.15381932511961,1.47862312279045,0.160632936022962,5,162,0.519936263568399
1.17474841463587,1.32396556820377,0.160887860852392,4,523,0.52455963580931
1.18326455801049,1.30967612501268,0.293288805758282,4,214,0.53353019622264
1.21670942966949,1.39205088632019,0.290703193753226,4,269,0.49526302786078
1.06976299682666,1.53046715785112,0.36666086245211,5,231,0.518780446737014
1.25757597814061,1.30138164643727,0.345485143741406,4,429,0.53333502290289
1.27576725154987,1.3757042494129,0.427716281146585,4,375,0.518918219336741
1.18360252679084,1.49662842282308,0.147183519829565,5,244,0.505410632286835
1.21203897018107,1.28168804190442,0.281833702622695,4,536,0.535777752088483
1.18858496701153,1.37542201209972,0.427418475438099,4,544,0.525725273746186
1.17582366462485,1.44717876800612,0.30337413037575,4,583,0.523161841817537
1.1785535993232,1.45477227160951,0.262411436171288,5,463,0.524301734822732
1.17113526566836,1.28442987211424,0.380721224813982,4,623,0.548604212377196
1.31974336535129,1.47578728720116,0.466394694948075,5,311,0.481562802404635
1.31755197973125,1.47612507280996,0.478413718135221,6,380,0.499733713369931
1.20547840901997,1.3851017363793,0.275445451645994,4,229,0.499852292173551
1.24035324824191,1.47212308194715,0.125031798228067,5,253,0.48562079740352
1.32576307735991,1.44470847101565,0.108289563977867,5,263,0.484098191637528
1.4543048601504,1.414039201964,0.102745183159319,5,273,0.573172196894556
1.19309849325726,1.34286260657882,0.469047052826439,4,107,0.529623025319864
1.19055092607171,1.3677817302486,0.490440634567464,3,196,0.512922015931109
1.19538212106218,1.40272831181428,0.531923090351107,1,118,0.561247172958492
1.31632083622625,1.4918707904307,0.468184912575642,5,320,0.505584116213354
1.31732735808003,1.49026891662639,0.693500127497602,5,303,0.548826800127932
1.31964803466511,1.50777065985251,0.438648784831708,6,385,0.51450445404333
1.34824308122786,1.5538498837132,0.528519864238323,5,384,0.517627073576993
1.41450068280609,1.51463155679614,0.569169953170481,6,348,0.526626134232439
1.45666198651331,1.49239338898129,0.497270357908215,6,327,0.52615725412813
1.40227037785143,1.57354320929104,0.43973473702126,6,430,0.528769369782212
1.21644832286,1.31664454001987,0.444432951085918,4,283,0.496320257076502
1.08945748494934,1.32879456623198,0.494856648216326,4,398,0.527549649662449
1.18783885446621,1.33225011374847,0.675437140303524,4,359,0.553363811933537
1.18326329437429,1.28633018120678,0.51894440001633,4,294,0.514339173151428
1.19375731124365,1.33892848362988,0.487390328107251,4,281,0.494194238326124
1.18480132732776,1.32492837373179,0.478731799977035,5,296,0.499959770722241
1.32628773278044,1.46571158214942,0.103869017954569,5,230,0.511828472711487
1.3735937381648,1.48162723565795,0.111703222049862,5,292,0.498537988273323
1.38456118958658,1.45002811818095,0.123968017124292,5,262,0.497818915203026
1.36360253707178,1.50853491694689,0.118501269820637,5,248,0.507457465919589
1.39050004427671,1.49988824405848,0.100233873106964,6,302,0.50140222327666
1.4074259541531,1.38870761935616,0.219791680498193,2,115,0.587575701283454
1.31237177978302,1.39812295140631,0.228985149919,2,116,0.527021273014947
1.42282203749319,1.38497468337745,0.165439573001974,3,134,0.574234082527518
1.43535781797358,1.40708770265727,0.1,3,57,0.595744528495395
1.16946260280648,1.36937456039655,0.121747091838027,4,118,0.521547844177864
1.18412100242168,1.36962295303428,0.1,4,108,0.526773937572155
1.18359276821246,1.36814598794693,0.17362651466799,4,87,0.565231535791046
1.21938904025784,1.3828457251611,0.294505058072889,4,272,0.497944627819569
1.23235008638563,1.39027944090571,0.269070951156511,4,299,0.502647501335724
1.17202047326334,1.32953651991934,0.401745265443219,4,279,0.487480649263958
1.1659351315126,1.42405246901634,0.477136170707448,4,289,0.494845009711331
1.32456610084285,1.46677058533632,0.1,5,274,0.496212238360999
1.32056143123873,1.40425757071207,0.415910138517406,3,225,0.526915862615142
1.26642646302307,1.36359800935321,0.432324028059315,4,211,0.528289727186717
1.23800071931672,1.41726531370189,0.457700186983503,5,283,0.481931820046125
1.20482542353699,1.45805070226714,0.44495783516539,5,312,0.498727727023612
1.22413441343271,1.44301582034137,0.46621757075092,5,247,0.506550642936324
1.36155182724138,1.47879328262358,0.342068020163834,5,276,0.497431030271472
1.32972314918767,1.40096664094106,0.318349334754813,4,229,0.51082768881858
1.18366598640346,1.34873744072507,0.308424089698173,4,218,0.533405201539815
1.1921180757418,1.36623768610174,0.317134067052164,4,272,0.498439913757867
1.18455694477013,1.32950116537453,0.444001826259194,4,288,0.498597455333676
1.18792640179338,1.3340239623189,0.484648470273205,4,265,0.501516527415898
1.32256229422321,1.40469690466493,0.172575111433732,3,182,0.508853199107857
1.2245169713124,1.42077354744903,0.129222160514787,4,150,0.506891761322753
1.21203036030631,1.42451353075519,0.208015597726354,4,270,0.494801523651995
1.25016832936044,1.35472808206768,0.174010728843359,5,276,0.498516045415128
1.24726401826167,1.37074046756394,0.138999804412338,4,199,0.517801908662585
1.26018930896845,1.36895603707614,0.124098026270137,3,130,0.486058091773527
1.23468433417821,1.3936416749864,0.250730215684848,4,185,0.501553363648193
1.2205081653549,1.34682289287246,0.308914711177583,3,303,0.521191834614916
1.28868243648267,1.37884325024102,0.34197064667583,3,134,0.497278663877182
1.20271681066953,1.38880279466137,0.200603384753637,4,311,0.504181508401319
1.18189576191492,1.32660001931064,0.356056478405077,4,193,0.516725219281464
1.19076416543899,1.36779112137456,0.513151311500746,3,150,0.506271306990011
1.17206571267994,1.31551105197517,0.331934822536238,4,283,0.492996005377278
1.20407759174292,1.3664371525014,0.430274753197635,3,210,0.52970020669264
1.18594938847574,1.35708793810179,0.458006601439978,3,243,0.524970769922675
1.30923955383686,1.36967079053974,0.118950820624888,2,130,0.520504603222713
1.2515803468759,1.43623916882579,0.551111611442353,6,296,0.484129817365403
1.16741233663141,1.33452603245175,0.400295890844958,4,265,0.483614624355449
1.16153417892088,1.34203524822697,0.398674446731753,4,239,0.503440327567137
1.35127091211188,1.38716704338569,0.258922486406132,3,78,0.535067444156427
1.31583192695808,1.49998654416538,0.465899898201407,5,325,0.5188652779478
1.39070159999878,1.50531368343582,0.465878113334832,5,316,0.510921855527691
1.32593642907372,1.46978856659815,0.507558262196671,5,325,0.514745823733408
1.31513088029423,1.4857799060776,0.508246989629079,5,348,0.512538187235237
1.33970158896431,1.56637149478367,0.526984068153984,6,435,0.527558095018702
1.31840366499318,1.56040268934687,0.529691825056771,6,475,0.526068781879216
1.33446970833202,1.53520097070011,0.513149326189999,6,462,0.532281642330176
1.25404778573425,1.4493983717429,0.444972814569344,5,284,0.480102636638862
1.2366788330186,1.44338790963326,0.446149896299232,5,288,0.485378222823901
1.2269849420149,1.39967599113675,0.493750868946076,5,289,0.490747813024043
1.21944356714224,1.43564961017084,0.625049163130787,7,405,0.529418677435201
1.16383738794118,1.41781217587151,0.551592574686989,7,438,0.533553155296976
1.20984915329576,1.44883931762186,0.576366481270874,6,424,0.530784737609455
